[(23.4096,), (113.227,), (29.57,), (106.557,)],
[(23.4096,), (113.227,), (23.0273,), (113.758,)],
[(23.4096,), (113.227,), (38.9197,), (121.621,)],
[(23.4096,), (113.227,), (41.6837,), (123.471,)],
[(23.4096,), (113.227,), (31.306,), (120.592,)],
[(23.4096,), (113.227,), (24.8878,), (102.84,)],
[(23.4096,), (113.227,), (28.2345,), (112.945,)],
[(23.4096,), (113.227,), (31.827,), (117.234,)],
[(23.4096,), (113.227,), (29.866,), (121.631,)],
[(23.4096,), (113.227,), (34.7526,), (113.632,)],
[(23.4096,), (113.227,), (39.0911,), (117.208,)],
[(23.4096,), (113.227,), (36.073,), (120.389,)],
[(23.4096,), (113.227,), (43.8228,), (125.33,)],
[(23.4096,), (113.227,), (45.8086,), (126.542,)],
[(23.4096,), (113.227,), (36.6584,), (117.127,)],
[(23.4096,), (113.227,), (24.486,), (118.096,)],
[(23.4096,), (113.227,), (31.4974,), (120.319,)],
[(23.4096,), (113.227,), (31.8174,), (119.981,)],
[(23.4096,), (113.227,), (23.0272,), (113.128,)],
[(23.4096,), (113.227,), (22.2812,), (114.179,)],
[(23.4096,), (113.227,), (22.1971,), (113.551,)],
[(23.4096,), (113.227,), (31.9869,), (120.901,)],
[(23.4096,), (113.227,), (36.8198,), (118.062,)],
[(23.4096,), (113.227,), (24.8812,), (118.682,)],
[(23.4096,), (113.227,), (26.0806,), (119.303,)],
[(23.4096,), (113.227,), (26.6524,), (106.635,)],
[(23.4096,), (113.227,), (22.8238,), (108.373,)],
[(23.4096,), (113.227,), (38.0483,), (114.521,)],
[(23.4096,), (113.227,), (39.6369,), (118.187,)],
[(23.4096,), (113.227,), (37.8769,), (112.556,)],
[(23.4096,), (113.227,), (37.4709,), (121.454,)],
[(23.4096,), (113.227,), (37.5191,), (122.127,)],
[(23.4096,), (113.227,), (43.8316,), (87.6233,)],
[(23.4096,), (113.227,), (40.8481,), (111.755,)],
[(23.4096,), (113.227,), (36.0667,), (103.841,)],
[(23.4096,), (113.227,), (36.6232,), (101.785,)],
[(23.4096,), (113.227,), (38.4779,), (106.265,)],
[(23.4096,), (113.227,), (34.21,), (117.29,)],
[(23.4096,), (113.227,), (29.6595,), (91.1785,)],
[(23.4096,), (113.227,), (28.6887,), (115.865,)],
[(23.4096,), (113.227,), (25.2418,), (110.186,)],
[(23.4096,), (113.227,), (31.3589,), (118.439,)],
[(23.4096,), (113.227,), (20.0521,), (110.207,)],
[(23.4096,), (113.227,), (18.2587,), (109.519,)],
[(23.4096,), (113.227,), (36.2063,), (117.093,)],
[(23.4096,), (113.227,), (29.1228,), (110.486,)],
[(23.4096,), (113.227,), (29.2745,), (117.185,)],
[(22.5492,), (114.065,), (30.5986,), (114.312,)],
[(22.5492,), (114.065,), (34.3494,), (108.946,)],
[(22.5492,), (114.065,), (30.2519,), (120.216,)],
[(22.5492,), (114.065,), (32.0666,), (118.803,)],
[(22.5492,), (114.065,), (30.579,), (104.073,)],
[(22.5492,), (114.065,), (29.57,), (106.557,)],
[(22.5492,), (114.065,), (23.0273,), (113.758,)],
[(22.5492,), (114.065,), (38.9197,), (121.621,)],
[(22.5492,), (114.065,), (41.6837,), (123.471,)],
[(22.5492,), (114.065,), (31.306,), (120.592,)],
[(22.5492,), (114.065,), (24.8878,), (102.84,)],
[(22.5492,), (114.065,), (28.2345,), (112.945,)],
[(22.5492,), (114.065,), (31.827,), (117.234,)],
[(22.5492,), (114.065,), (29.866,), (121.631,)],
[(22.5492,), (114.065,), (34.7526,), (113.632,)],
[(22.5492,), (114.065,), (39.0911,), (117.208,)],
[(22.5492,), (114.065,), (36.073,), (120.389,)],
[(22.5492,), (114.065,), (43.8228,), (125.33,)],
[(22.5492,), (114.065,), (45.8086,), (126.542,)],
[(22.5492,), (114.065,), (36.6584,), (117.127,)],
[(22.5492,), (114.065,), (24.486,), (118.096,)],
[(22.5492,), (114.065,), (31.4974,), (120.319,)],
[(22.5492,), (114.065,), (31.8174,), (119.981,)],
[(22.5492,), (114.065,), (23.0272,), (113.128,)],
[(22.5492,), (114.065,), (22.2812,), (114.179,)],
[(22.5492,), (114.065,), (22.1971,), (113.551,)],
[(22.5492,), (114.065,), (31.9869,), (120.901,)],
[(22.5492,), (114.065,), (36.8198,), (118.062,)],
[(22.5492,), (114.065,), (24.8812,), (118.682,)],
[(22.5492,), (114.065,), (26.0806,), (119.303,)],
[(22.5492,), (114.065,), (26.6524,), (106.635,)],
[(22.5492,), (114.065,), (22.8238,), (108.373,)],
[(22.5492,), (114.065,), (38.0483,), (114.521,)],
[(22.5492,), (114.065,), (39.6369,), (118.187,)],
[(22.5492,), (114.065,), (37.8769,), (112.556,)],
[(22.5492,), (114.065,), (37.4709,), (121.454,)],
[(22.5492,), (114.065,), (37.5191,), (122.127,)],
[(22.5492,), (114.065,), (43.8316,), (87.6233,)],
[(22.5492,), (114.065,), (40.8481,), (111.755,)],
[(22.5492,), (114.065,), (36.0667,), (103.841,)],
[(22.5492,), (114.065,), (36.6232,), (101.785,)],
[(22.5492,), (114.065,), (38.4779,), (106.265,)],
[(22.5492,), (114.065,), (34.21,), (117.29,)],
[(22.5492,), (114.065,), (29.6595,), (91.1785,)],
[(22.5492,), (114.065,), (28.6887,), (115.865,)],
[(22.5492,), (114.065,), (25.2418,), (110.186,)],
[(22.5492,), (114.065,), (31.3589,), (118.439,)],
[(22.5492,), (114.065,), (20.0521,), (110.207,)],
[(22.5492,), (114.065,), (18.2587,), (109.519,)],
[(22.5492,), (114.065,), (36.2063,), (117.093,)],
[(22.5492,), (114.065,), (29.1228,), (110.486,)],
[(22.5492,), (114.065,), (29.2745,), (117.185,)],
[(30.5986,), (114.312,), (34.3494,), (108.946,)],
[(30.5986,), (114.312,), (30.2519,), (120.216,)],
[(30.5986,), (114.312,), (32.0666,), (118.803,)],
[(30.5986,), (114.312,), (30.579,), (104.073,)],
[(30.5986,), (114.312,), (29.57,), (106.557,)],
[(30.5986,), (114.312,), (23.0273,), (113.758,)],
[(30.5986,), (114.312,), (38.9197,), (121.621,)],
[(30.5986,), (114.312,), (41.6837,), (123.471,)],
[(30.5986,), (114.312,), (31.306,), (120.592,)],
[(30.5986,), (114.312,), (24.8878,), (102.84,)],
[(30.5986,), (114.312,), (28.2345,), (112.945,)],
[(30.5986,), (114.312,), (31.827,), (117.234,)],
[(30.5986,), (114.312,), (29.866,), (121.631,)],
[(30.5986,), (114.312,), (34.7526,), (113.632,)],
[(30.5986,), (114.312,), (39.0911,), (117.208,)],
[(30.5986,), (114.312,), (36.073,), (120.389,)],
[(30.5986,), (114.312,), (43.8228,), (125.33,)],
[(30.5986,), (114.312,), (45.8086,), (126.542,)],
[(30.5986,), (114.312,), (36.6584,), (117.127,)],
[(30.5986,), (114.312,), (24.486,), (118.096,)],
[(30.5986,), (114.312,), (31.4974,), (120.319,)],
[(30.5986,), (114.312,), (31.8174,), (119.981,)],
[(30.5986,), (114.312,), (23.0272,), (113.128,)],
[(30.5986,), (114.312,), (22.2812,), (114.179,)],
[(30.5986,), (114.312,), (22.1971,), (113.551,)],
[(30.5986,), (114.312,), (31.9869,), (120.901,)],
[(30.5986,), (114.312,), (36.8198,), (118.062,)],
[(30.5986,), (114.312,), (24.8812,), (118.682,)],
[(30.5986,), (114.312,), (26.0806,), (119.303,)],
[(30.5986,), (114.312,), (26.6524,), (106.635,)],
[(30.5986,), (114.312,), (22.8238,), (108.373,)],
[(30.5986,), (114.312,), (38.0483,), (114.521,)],
[(30.5986,), (114.312,), (39.6369,), (118.187,)],
[(30.5986,), (114.312,), (37.8769,), (112.556,)],
[(30.5986,), (114.312,), (37.4709,), (121.454,)],
[(30.5986,), (114.312,), (37.5191,), (122.127,)],
[(30.5986,), (114.312,), (43.8316,), (87.6233,)],
[(30.5986,), (114.312,), (40.8481,), (111.755,)],
[(30.5986,), (114.312,), (36.0667,), (103.841,)],
[(30.5986,), (114.312,), (36.6232,), (101.785,)],
[(30.5986,), (114.312,), (38.4779,), (106.265,)],
[(30.5986,), (114.312,), (34.21,), (117.29,)],
[(30.5986,), (114.312,), (29.6595,), (91.1785,)],
[(30.5986,), (114.312,), (28.6887,), (115.865,)],
[(30.5986,), (114.312,), (25.2418,), (110.186,)],
[(30.5986,), (114.312,), (31.3589,), (118.439,)],
[(30.5986,), (114.312,), (20.0521,), (110.207,)],
[(30.5986,), (114.312,), (18.2587,), (109.519,)],
[(30.5986,), (114.312,), (36.2063,), (117.093,)],
[(30.5986,), (114.312,), (29.1228,), (110.486,)],
[(30.5986,), (114.312,), (29.2745,), (117.185,)],
[(34.3494,), (108.946,), (30.2519,), (120.216,)],
[(34.3494,), (108.946,), (32.0666,), (118.803,)],
[(34.3494,), (108.946,), (30.579,), (104.073,)],
[(34.3494,), (108.946,), (29.57,), (106.557,)],
[(34.3494,), (108.946,), (23.0273,), (113.758,)],
[(34.3494,), (108.946,), (38.9197,), (121.621,)],
[(34.3494,), (108.946,), (41.6837,), (123.471,)],
[(34.3494,), (108.946,), (31.306,), (120.592,)],
[(34.3494,), (108.946,), (24.8878,), (102.84,)],
[(34.3494,), (108.946,), (28.2345,), (112.945,)],
[(34.3494,), (108.946,), (31.827,), (117.234,)],
[(34.3494,), (108.946,), (29.866,), (121.631,)],
[(34.3494,), (108.946,), (34.7526,), (113.632,)],
[(34.3494,), (108.946,), (39.0911,), (117.208,)],
[(34.3494,), (108.946,), (36.073,), (120.389,)],
[(34.3494,), (108.946,), (43.8228,), (125.33,)],
[(34.3494,), (108.946,), (45.8086,), (126.542,)],
[(34.3494,), (108.946,), (36.6584,), (117.127,)],
[(34.3494,), (108.946,), (24.486,), (118.096,)],
[(34.3494,), (108.946,), (31.4974,), (120.319,)],
[(34.3494,), (108.946,), (31.8174,), (119.981,)],
[(34.3494,), (108.946,), (23.0272,), (113.128,)],
[(34.3494,), (108.946,), (22.2812,), (114.179,)],
[(34.3494,), (108.946,), (22.1971,), (113.551,)],
[(34.3494,), (108.946,), (31.9869,), (120.901,)],
[(34.3494,), (108.946,), (36.8198,), (118.062,)],
[(34.3494,), (108.946,), (24.8812,), (118.682,)],
[(34.3494,), (108.946,), (26.0806,), (119.303,)],
[(34.3494,), (108.946,), (26.6524,), (106.635,)],
[(34.3494,), (108.946,), (22.8238,), (108.373,)],
[(34.3494,), (108.946,), (38.0483,), (114.521,)],
[(34.3494,), (108.946,), (39.6369,), (118.187,)],
[(34.3494,), (108.946,), (37.8769,), (112.556,)],
[(34.3494,), (108.946,), (37.4709,), (121.454,)],
[(34.3494,), (108.946,), (37.5191,), (122.127,)],
[(34.3494,), (108.946,), (43.8316,), (87.6233,)],
[(34.3494,), (108.946,), (40.8481,), (111.755,)],
[(34.3494,), (108.946,), (36.0667,), (103.841,)],
[(34.3494,), (108.946,), (36.6232,), (101.785,)],
[(34.3494,), (108.946,), (38.4779,), (106.265,)],
[(34.3494,), (108.946,), (34.21,), (117.29,)],
[(34.3494,), (108.946,), (29.6595,), (91.1785,)],
[(34.3494,), (108.946,), (28.6887,), (115.865,)],
[(34.3494,), (108.946,), (25.2418,), (110.186,)],
[(34.3494,), (108.946,), (31.3589,), (118.439,)],
[(34.3494,), (108.946,), (20.0521,), (110.207,)],
[(34.3494,), (108.946,), (18.2587,), (109.519,)],
[(34.3494,), (108.946,), (36.2063,), (117.093,)],
[(34.3494,), (108.946,), (29.1228,), (110.486,)],
[(34.3494,), (108.946,), (29.2745,), (117.185,)],
[(30.2519,), (120.216,), (32.0666,), (118.803,)],
[(30.2519,), (120.216,), (30.579,), (104.073,)],
[(30.2519,), (120.216,), (29.57,), (106.557,)],
[(30.2519,), (120.216,), (23.0273,), (113.758,)],
[(30.2519,), (120.216,), (38.9197,), (121.621,)],
[(30.2519,), (120.216,), (41.6837,), (123.471,)],
[(30.2519,), (120.216,), (31.306,), (120.592,)],
[(30.2519,), (120.216,), (24.8878,), (102.84,)],
[(30.2519,), (120.216,), (28.2345,), (112.945,)],
[(30.2519,), (120.216,), (31.827,), (117.234,)],
[(30.2519,), (120.216,), (29.866,), (121.631,)],
[(30.2519,), (120.216,), (34.7526,), (113.632,)],
[(30.2519,), (120.216,), (39.0911,), (117.208,)],
[(30.2519,), (120.216,), (36.073,), (120.389,)],
[(30.2519,), (120.216,), (43.8228,), (125.33,)],
[(30.2519,), (120.216,), (45.8086,), (126.542,)],
[(30.2519,), (120.216,), (36.6584,), (117.127,)],
[(30.2519,), (120.216,), (24.486,), (118.096,)],
[(30.2519,), (120.216,), (31.4974,), (120.319,)],
[(30.2519,), (120.216,), (31.8174,), (119.981,)],
[(30.2519,), (120.216,), (23.0272,), (113.128,)],
[(30.2519,), (120.216,), (22.2812,), (114.179,)],
[(30.2519,), (120.216,), (22.1971,), (113.551,)],
[(30.2519,), (120.216,), (31.9869,), (120.901,)],
[(30.2519,), (120.216,), (36.8198,), (118.062,)],
[(30.2519,), (120.216,), (24.8812,), (118.682,)],
[(30.2519,), (120.216,), (26.0806,), (119.303,)],
[(30.2519,), (120.216,), (26.6524,), (106.635,)],
[(30.2519,), (120.216,), (22.8238,), (108.373,)],
[(30.2519,), (120.216,), (38.0483,), (114.521,)],
[(30.2519,), (120.216,), (39.6369,), (118.187,)],
[(30.2519,), (120.216,), (37.8769,), (112.556,)],
[(30.2519,), (120.216,), (37.4709,), (121.454,)],
[(30.2519,), (120.216,), (37.5191,), (122.127,)],
[(30.2519,), (120.216,), (43.8316,), (87.6233,)],
[(30.2519,), (120.216,), (40.8481,), (111.755,)],
[(30.2519,), (120.216,), (36.0667,), (103.841,)],
[(30.2519,), (120.216,), (36.6232,), (101.785,)],
[(30.2519,), (120.216,), (38.4779,), (106.265,)],
[(30.2519,), (120.216,), (34.21,), (117.29,)],
[(30.2519,), (120.216,), (29.6595,), (91.1785,)],
[(30.2519,), (120.216,), (28.6887,), (115.865,)],
[(30.2519,), (120.216,), (25.2418,), (110.186,)],
[(30.2519,), (120.216,), (31.3589,), (118.439,)],
[(30.2519,), (120.216,), (20.0521,), (110.207,)],
[(30.2519,), (120.216,), (18.2587,), (109.519,)],
[(30.2519,), (120.216,), (36.2063,), (117.093,)],
[(30.2519,), (120.216,), (29.1228,), (110.486,)],
[(30.2519,), (120.216,), (29.2745,), (117.185,)],
[(32.0666,), (118.803,), (30.579,), (104.073,)],
[(32.0666,), (118.803,), (29.57,), (106.557,)],
[(32.0666,), (118.803,), (23.0273,), (113.758,)],
[(32.0666,), (118.803,), (38.9197,), (121.621,)],
[(32.0666,), (118.803,), (41.6837,), (123.471,)],
[(32.0666,), (118.803,), (31.306,), (120.592,)],
[(32.0666,), (118.803,), (24.8878,), (102.84,)],
[(32.0666,), (118.803,), (28.2345,), (112.945,)],
[(32.0666,), (118.803,), (31.827,), (117.234,)],
[(32.0666,), (118.803,), (29.866,), (121.631,)],
[(32.0666,), (118.803,), (34.7526,), (113.632,)],
[(32.0666,), (118.803,), (39.0911,), (117.208,)],
[(32.0666,), (118.803,), (36.073,), (120.389,)],
[(32.0666,), (118.803,), (43.8228,), (125.33,)],
[(32.0666,), (118.803,), (45.8086,), (126.542,)],
[(32.0666,), (118.803,), (36.6584,), (117.127,)],
[(32.0666,), (118.803,), (24.486,), (118.096,)],
[(32.0666,), (118.803,), (31.4974,), (120.319,)],
[(32.0666,), (118.803,), (31.8174,), (119.981,)],
[(32.0666,), (118.803,), (23.0272,), (113.128,)],
[(32.0666,), (118.803,), (22.2812,), (114.179,)],
[(32.0666,), (118.803,), (22.1971,), (113.551,)],
[(32.0666,), (118.803,), (31.9869,), (120.901,)],
[(32.0666,), (118.803,), (36.8198,), (118.062,)],
[(32.0666,), (118.803,), (24.8812,), (118.682,)],
[(32.0666,), (118.803,), (26.0806,), (119.303,)],
[(32.0666,), (118.803,), (26.6524,), (106.635,)],
[(32.0666,), (118.803,), (22.8238,), (108.373,)],
[(32.0666,), (118.803,), (38.0483,), (114.521,)],
[(32.0666,), (118.803,), (39.6369,), (118.187,)],
[(32.0666,), (118.803,), (37.8769,), (112.556,)],
[(32.0666,), (118.803,), (37.4709,), (121.454,)],
[(32.0666,), (118.803,), (37.5191,), (122.127,)],
[(32.0666,), (118.803,), (43.8316,), (87.6233,)],
[(32.0666,), (118.803,), (40.8481,), (111.755,)],
[(32.0666,), (118.803,), (36.0667,), (103.841,)],
[(32.0666,), (118.803,), (36.6232,), (101.785,)],
[(32.0666,), (118.803,), (38.4779,), (106.265,)],
[(32.0666,), (118.803,), (34.21,), (117.29,)],
[(32.0666,), (118.803,), (29.6595,), (91.1785,)],
[(32.0666,), (118.803,), (28.6887,), (115.865,)],
[(32.0666,), (118.803,), (25.2418,), (110.186,)],
[(32.0666,), (118.803,), (31.3589,), (118.439,)],
[(32.0666,), (118.803,), (20.0521,), (110.207,)],
[(32.0666,), (118.803,), (18.2587,), (109.519,)],
[(32.0666,), (118.803,), (36.2063,), (117.093,)],
[(32.0666,), (118.803,), (29.1228,), (110.486,)],
[(32.0666,), (118.803,), (29.2745,), (117.185,)],
[(30.579,), (104.073,), (29.57,), (106.557,)],
[(30.579,), (104.073,), (23.0273,), (113.758,)],
[(30.579,), (104.073,), (38.9197,), (121.621,)],
[(30.579,), (104.073,), (41.6837,), (123.471,)],
[(30.579,), (104.073,), (31.306,), (120.592,)],
[(30.579,), (104.073,), (24.8878,), (102.84,)],
[(30.579,), (104.073,), (28.2345,), (112.945,)],
[(30.579,), (104.073,), (31.827,), (117.234,)],
[(30.579,), (104.073,), (29.866,), (121.631,)],
[(30.579,), (104.073,), (34.7526,), (113.632,)],
[(30.579,), (104.073,), (39.0911,), (117.208,)],
[(30.579,), (104.073,), (36.073,), (120.389,)],
[(30.579,), (104.073,), (43.8228,), (125.33,)],
[(30.579,), (104.073,), (45.8086,), (126.542,)],
[(30.579,), (104.073,), (36.6584,), (117.127,)],
[(30.579,), (104.073,), (24.486,), (118.096,)],
[(30.579,), (104.073,), (31.4974,), (120.319,)],
[(30.579,), (104.073,), (31.8174,), (119.981,)],
[(30.579,), (104.073,), (23.0272,), (113.128,)],
[(30.579,), (104.073,), (22.2812,), (114.179,)],
[(30.579,), (104.073,), (22.1971,), (113.551,)],
[(30.579,), (104.073,), (31.9869,), (120.901,)],
[(30.579,), (104.073,), (36.8198,), (118.062,)],
[(30.579,), (104.073,), (24.8812,), (118.682,)],
[(30.579,), (104.073,), (26.0806,), (119.303,)],
[(30.579,), (104.073,), (26.6524,), (106.635,)],
[(30.579,), (104.073,), (22.8238,), (108.373,)],
[(30.579,), (104.073,), (38.0483,), (114.521,)],
[(30.579,), (104.073,), (39.6369,), (118.187,)],
[(30.579,), (104.073,), (37.8769,), (112.556,)],
[(30.579,), (104.073,), (37.4709,), (121.454,)],
[(30.579,), (104.073,), (37.5191,), (122.127,)],
[(30.579,), (104.073,), (43.8316,), (87.6233,)],
[(30.579,), (104.073,), (40.8481,), (111.755,)],
[(30.579,), (104.073,), (36.0667,), (103.841,)],
[(30.579,), (104.073,), (36.6232,), (101.785,)],
[(30.579,), (104.073,), (38.4779,), (106.265,)],
[(30.579,), (104.073,), (34.21,), (117.29,)],
[(30.579,), (104.073,), (29.6595,), (91.1785,)],
[(30.579,), (104.073,), (28.6887,), (115.865,)],
[(30.579,), (104.073,), (25.2418,), (110.186,)],
[(30.579,), (104.073,), (31.3589,), (118.439,)],
[(30.579,), (104.073,), (20.0521,), (110.207,)],
[(30.579,), (104.073,), (18.2587,), (109.519,)],
[(30.579,), (104.073,), (36.2063,), (117.093,)],
[(30.579,), (104.073,), (29.1228,), (110.486,)],
[(30.579,), (104.073,), (29.2745,), (117.185,)],
[(29.57,), (106.557,), (23.0273,), (113.758,)],
[(29.57,), (106.557,), (38.9197,), (121.621,)],
[(29.57,), (106.557,), (41.6837,), (123.471,)],
[(29.57,), (106.557,), (31.306,), (120.592,)],
[(29.57,), (106.557,), (24.8878,), (102.84,)],
[(29.57,), (106.557,), (28.2345,), (112.945,)],
[(29.57,), (106.557,), (31.827,), (117.234,)],
[(29.57,), (106.557,), (29.866,), (121.631,)],
[(29.57,), (106.557,), (34.7526,), (113.632,)],
[(29.57,), (106.557,), (39.0911,), (117.208,)],
[(29.57,), (106.557,), (36.073,), (120.389,)],
[(29.57,), (106.557,), (43.8228,), (125.33,)],
[(29.57,), (106.557,), (45.8086,), (126.542,)],
[(29.57,), (106.557,), (36.6584,), (117.127,)],
[(29.57,), (106.557,), (24.486,), (118.096,)],
[(29.57,), (106.557,), (31.4974,), (120.319,)],
[(29.57,), (106.557,), (31.8174,), (119.981,)],
[(29.57,), (106.557,), (23.0272,), (113.128,)],
[(29.57,), (106.557,), (22.2812,), (114.179,)],
[(29.57,), (106.557,), (22.1971,), (113.551,)],
[(29.57,), (106.557,), (31.9869,), (120.901,)],
[(29.57,), (106.557,), (36.8198,), (118.062,)],
[(29.57,), (106.557,), (24.8812,), (118.682,)],
[(29.57,), (106.557,), (26.0806,), (119.303,)],
[(29.57,), (106.557,), (26.6524,), (106.635,)],
[(29.57,), (106.557,), (22.8238,), (108.373,)],
[(29.57,), (106.557,), (38.0483,), (114.521,)],
[(29.57,), (106.557,), (39.6369,), (118.187,)],
